"pais","iso3","anio","indicador","codigo_indicador","tipo","modelo","valor","unidad","cobertura_institucional","fuente","nota"
"Chile","CHL",2000,"Gasto público en salud","GFS_SALUD","Observado",NA,2.6873,"% del PIB","Gobierno central","CEPAL/FMI-GFS, gasto público por función",NA
"Chile","CHL",2001,"Gasto público en salud","GFS_SALUD","Observado",NA,2.8068,"% del PIB","Gobierno central","CEPAL/FMI-GFS, gasto público por función",NA
"Chile","CHL",2002,"Gasto público en salud","GFS_SALUD","Observado",NA,2.8304,"% del PIB","Gobierno central","CEPAL/FMI-GFS, gasto público por función",NA
"Chile","CHL",2003,"Gasto público en salud","GFS_SALUD","Observado",NA,2.8384,"% del PIB","Gobierno central","CEPAL/FMI-GFS, gasto público por función",NA
"Chile","CHL",2004,"Gasto público en salud","GFS_SALUD","Observado",NA,2.6668,"% del PIB","Gobierno central","CEPAL/FMI-GFS, gasto público por función",NA
"Chile","CHL",2005,"Gasto público en salud","GFS_SALUD","Observado",NA,2.6258,"% del PIB","Gobierno central","CEPAL/FMI-GFS, gasto público por función",NA
"Chile","CHL",2006,"Gasto público en salud","GFS_SALUD","Observado",NA,2.5729,"% del PIB","Gobierno central","CEPAL/FMI-GFS, gasto público por función",NA
"Chile","CHL",2007,"Gasto público en salud","GFS_SALUD","Observado",NA,2.7489,"% del PIB","Gobierno central","CEPAL/FMI-GFS, gasto público por función",NA
"Chile","CHL",2008,"Gasto público en salud","GFS_SALUD","Observado",NA,3.0909,"% del PIB","Gobierno central","CEPAL/FMI-GFS, gasto público por función",NA
"Chile","CHL",2009,"Gasto público en salud","GFS_SALUD","Observado",NA,3.7001,"% del PIB","Gobierno central","CEPAL/FMI-GFS, gasto público por función",NA
"Chile","CHL",2010,"Gasto público en salud","GFS_SALUD","Observado",NA,3.5249,"% del PIB","Gobierno central","CEPAL/FMI-GFS, gasto público por función",NA
"Chile","CHL",2011,"Gasto público en salud","GFS_SALUD","Observado",NA,3.5047,"% del PIB","Gobierno central","CEPAL/FMI-GFS, gasto público por función",NA
"Chile","CHL",2012,"Gasto público en salud","GFS_SALUD","Observado",NA,3.6694,"% del PIB","Gobierno central","CEPAL/FMI-GFS, gasto público por función",NA
"Chile","CHL",2013,"Gasto público en salud","GFS_SALUD","Observado",NA,3.7879,"% del PIB","Gobierno central","CEPAL/FMI-GFS, gasto público por función",NA
"Chile","CHL",2014,"Gasto público en salud","GFS_SALUD","Observado",NA,4.0001,"% del PIB","Gobierno central","CEPAL/FMI-GFS, gasto público por función",NA
"Chile","CHL",2015,"Gasto público en salud","GFS_SALUD","Observado",NA,4.3518,"% del PIB","Gobierno central","CEPAL/FMI-GFS, gasto público por función",NA
"Chile","CHL",2016,"Gasto público en salud","GFS_SALUD","Observado",NA,4.4735,"% del PIB","Gobierno central","CEPAL/FMI-GFS, gasto público por función",NA
"Chile","CHL",2017,"Gasto público en salud","GFS_SALUD","Observado",NA,4.7192,"% del PIB","Gobierno central","CEPAL/FMI-GFS, gasto público por función",NA
"Chile","CHL",2018,"Gasto público en salud","GFS_SALUD","Observado",NA,4.9232,"% del PIB","Gobierno central","CEPAL/FMI-GFS, gasto público por función",NA
"Chile","CHL",2019,"Gasto público en salud","GFS_SALUD","Observado",NA,5.1626,"% del PIB","Gobierno central","CEPAL/FMI-GFS, gasto público por función",NA
"Chile","CHL",2020,"Gasto público en salud","GFS_SALUD","Observado",NA,6.0301,"% del PIB","Gobierno central","CEPAL/FMI-GFS, gasto público por función",NA
"Chile","CHL",2021,"Gasto público en salud","GFS_SALUD","Proyección propia","ETS",6.4036,"% del PIB","Gobierno central","CEPAL/FMI-GFS, gasto público por función",NA
"Chile","CHL",2022,"Gasto público en salud","GFS_SALUD","Proyección propia","ETS",6.8148,"% del PIB","Gobierno central","CEPAL/FMI-GFS, gasto público por función",NA
"Chile","CHL",2023,"Gasto público en salud","GFS_SALUD","Proyección propia","ETS",7.2689,"% del PIB","Gobierno central","CEPAL/FMI-GFS, gasto público por función",NA
"Chile","CHL",2024,"Gasto público en salud","GFS_SALUD","Proyección propia","ETS",7.7722,"% del PIB","Gobierno central","CEPAL/FMI-GFS, gasto público por función",NA
"Chile","CHL",2025,"Gasto público en salud","GFS_SALUD","Proyección propia","ETS",8.3324,"% del PIB","Gobierno central","CEPAL/FMI-GFS, gasto público por función",NA
"Chile","CHL",2026,"Gasto público en salud","GFS_SALUD","Proyección propia","ETS",8.9586,"% del PIB","Gobierno central","CEPAL/FMI-GFS, gasto público por función",NA
"Chile","CHL",2027,"Gasto público en salud","GFS_SALUD","Proyección propia","ETS",9.6617,"% del PIB","Gobierno central","CEPAL/FMI-GFS, gasto público por función",NA
"Chile","CHL",2028,"Gasto público en salud","GFS_SALUD","Proyección propia","ETS",10.4553,"% del PIB","Gobierno central","CEPAL/FMI-GFS, gasto público por función",NA
"Chile","CHL",2029,"Gasto público en salud","GFS_SALUD","Proyección propia","ETS",11.3561,"% del PIB","Gobierno central","CEPAL/FMI-GFS, gasto público por función",NA
"Chile","CHL",2030,"Gasto público en salud","GFS_SALUD","Proyección propia","ETS",12.3846,"% del PIB","Gobierno central","CEPAL/FMI-GFS, gasto público por función",NA
"Colombia","COL",1990,"Gasto público en salud","GFS_SALUD","Observado",NA,0.4777,"% del PIB","Gobierno central","CEPAL/FMI-GFS, gasto público por función",NA
"Colombia","COL",1991,"Gasto público en salud","GFS_SALUD","Observado",NA,0.4821,"% del PIB","Gobierno central","CEPAL/FMI-GFS, gasto público por función",NA
"Colombia","COL",1992,"Gasto público en salud","GFS_SALUD","Observado",NA,0.5182,"% del PIB","Gobierno central","CEPAL/FMI-GFS, gasto público por función",NA
"Colombia","COL",1993,"Gasto público en salud","GFS_SALUD","Observado",NA,0.551,"% del PIB","Gobierno central","CEPAL/FMI-GFS, gasto público por función",NA
"Colombia","COL",1994,"Gasto público en salud","GFS_SALUD","Observado",NA,1.0012,"% del PIB","Gobierno central","CEPAL/FMI-GFS, gasto público por función",NA
"Colombia","COL",1995,"Gasto público en salud","GFS_SALUD","Observado",NA,1.0967,"% del PIB","Gobierno central","CEPAL/FMI-GFS, gasto público por función",NA
"Colombia","COL",1996,"Gasto público en salud","GFS_SALUD","Observado",NA,1.3252,"% del PIB","Gobierno central","CEPAL/FMI-GFS, gasto público por función",NA
"Colombia","COL",1997,"Gasto público en salud","GFS_SALUD","Observado",NA,1.3914,"% del PIB","Gobierno central","CEPAL/FMI-GFS, gasto público por función",NA
"Colombia","COL",1998,"Gasto público en salud","GFS_SALUD","Observado",NA,1.2541,"% del PIB","Gobierno central","CEPAL/FMI-GFS, gasto público por función",NA
"Colombia","COL",1999,"Gasto público en salud","GFS_SALUD","Observado",NA,1.4782,"% del PIB","Gobierno central","CEPAL/FMI-GFS, gasto público por función",NA
"Colombia","COL",2000,"Gasto público en salud","GFS_SALUD","Observado",NA,1.3836,"% del PIB","Gobierno central","CEPAL/FMI-GFS, gasto público por función",NA
"Colombia","COL",2001,"Gasto público en salud","GFS_SALUD","Observado",NA,1.5787,"% del PIB","Gobierno central","CEPAL/FMI-GFS, gasto público por función",NA
"Colombia","COL",2002,"Gasto público en salud","GFS_SALUD","Observado",NA,1.8089,"% del PIB","Gobierno central","CEPAL/FMI-GFS, gasto público por función",NA
"Colombia","COL",2003,"Gasto público en salud","GFS_SALUD","Observado",NA,1.8202,"% del PIB","Gobierno central","CEPAL/FMI-GFS, gasto público por función",NA
"Colombia","COL",2004,"Gasto público en salud","GFS_SALUD","Observado",NA,1.741,"% del PIB","Gobierno central","CEPAL/FMI-GFS, gasto público por función",NA
"Colombia","COL",2005,"Gasto público en salud","GFS_SALUD","Observado",NA,1.7228,"% del PIB","Gobierno central","CEPAL/FMI-GFS, gasto público por función",NA
"Colombia","COL",2006,"Gasto público en salud","GFS_SALUD","Observado",NA,1.7979,"% del PIB","Gobierno central","CEPAL/FMI-GFS, gasto público por función",NA
"Colombia","COL",2007,"Gasto público en salud","GFS_SALUD","Observado",NA,1.8026,"% del PIB","Gobierno central","CEPAL/FMI-GFS, gasto público por función",NA
"Colombia","COL",2008,"Gasto público en salud","GFS_SALUD","Observado",NA,1.5899,"% del PIB","Gobierno central","CEPAL/FMI-GFS, gasto público por función",NA
"Colombia","COL",2009,"Gasto público en salud","GFS_SALUD","Observado",NA,1.7789,"% del PIB","Gobierno central","CEPAL/FMI-GFS, gasto público por función",NA
"Colombia","COL",2010,"Gasto público en salud","GFS_SALUD","Observado",NA,1.8482,"% del PIB","Gobierno central","CEPAL/FMI-GFS, gasto público por función",NA
"Colombia","COL",2011,"Gasto público en salud","GFS_SALUD","Observado",NA,1.7895,"% del PIB","Gobierno central","CEPAL/FMI-GFS, gasto público por función",NA
"Colombia","COL",2012,"Gasto público en salud","GFS_SALUD","Observado",NA,1.8621,"% del PIB","Gobierno central","CEPAL/FMI-GFS, gasto público por función",NA
"Colombia","COL",2013,"Gasto público en salud","GFS_SALUD","Observado",NA,2.273,"% del PIB","Gobierno central","CEPAL/FMI-GFS, gasto público por función",NA
"Colombia","COL",2014,"Gasto público en salud","GFS_SALUD","Observado",NA,2.3214,"% del PIB","Gobierno central","CEPAL/FMI-GFS, gasto público por función",NA
"Colombia","COL",2015,"Gasto público en salud","GFS_SALUD","Observado",NA,2.702,"% del PIB","Gobierno central","CEPAL/FMI-GFS, gasto público por función",NA
"Colombia","COL",2016,"Gasto público en salud","GFS_SALUD","Observado",NA,2.7686,"% del PIB","Gobierno central","CEPAL/FMI-GFS, gasto público por función",NA
"Colombia","COL",2017,"Gasto público en salud","GFS_SALUD","Observado",NA,3.049,"% del PIB","Gobierno central","CEPAL/FMI-GFS, gasto público por función",NA
"Colombia","COL",2018,"Gasto público en salud","GFS_SALUD","Observado",NA,3.0012,"% del PIB","Gobierno central","CEPAL/FMI-GFS, gasto público por función",NA
"Colombia","COL",2019,"Gasto público en salud","GFS_SALUD","Observado",NA,3.2413,"% del PIB","Gobierno central","CEPAL/FMI-GFS, gasto público por función",NA
"Colombia","COL",2020,"Gasto público en salud","GFS_SALUD","Proyección propia","ETS",3.2562,"% del PIB","Gobierno central","CEPAL/FMI-GFS, gasto público por función",NA
"Colombia","COL",2021,"Gasto público en salud","GFS_SALUD","Proyección propia","ETS",3.2913,"% del PIB","Gobierno central","CEPAL/FMI-GFS, gasto público por función",NA
"Colombia","COL",2022,"Gasto público en salud","GFS_SALUD","Proyección propia","ETS",3.323,"% del PIB","Gobierno central","CEPAL/FMI-GFS, gasto público por función",NA
"Colombia","COL",2023,"Gasto público en salud","GFS_SALUD","Proyección propia","ETS",3.3515,"% del PIB","Gobierno central","CEPAL/FMI-GFS, gasto público por función",NA
"Colombia","COL",2024,"Gasto público en salud","GFS_SALUD","Proyección propia","ETS",3.3771,"% del PIB","Gobierno central","CEPAL/FMI-GFS, gasto público por función",NA
"Colombia","COL",2025,"Gasto público en salud","GFS_SALUD","Proyección propia","ETS",3.4001,"% del PIB","Gobierno central","CEPAL/FMI-GFS, gasto público por función",NA
"Colombia","COL",2026,"Gasto público en salud","GFS_SALUD","Proyección propia","ETS",3.4207,"% del PIB","Gobierno central","CEPAL/FMI-GFS, gasto público por función",NA
"Colombia","COL",2027,"Gasto público en salud","GFS_SALUD","Proyección propia","ETS",3.4392,"% del PIB","Gobierno central","CEPAL/FMI-GFS, gasto público por función",NA
"Colombia","COL",2028,"Gasto público en salud","GFS_SALUD","Proyección propia","ETS",3.4557,"% del PIB","Gobierno central","CEPAL/FMI-GFS, gasto público por función",NA
"Colombia","COL",2029,"Gasto público en salud","GFS_SALUD","Proyección propia","ETS",3.4705,"% del PIB","Gobierno central","CEPAL/FMI-GFS, gasto público por función",NA
"Costa Rica","CRI",1993,"Gasto público en salud","GFS_SALUD","Observado",NA,0.3342,"% del PIB","Gobierno central","CEPAL/FMI-GFS, gasto público por función","Excluye seguridad social autónoma; subestima el gasto efectivo"
"Costa Rica","CRI",1994,"Gasto público en salud","GFS_SALUD","Observado",NA,0.4681,"% del PIB","Gobierno central","CEPAL/FMI-GFS, gasto público por función","Excluye seguridad social autónoma; subestima el gasto efectivo"
"Costa Rica","CRI",1995,"Gasto público en salud","GFS_SALUD","Observado",NA,0.25,"% del PIB","Gobierno central","CEPAL/FMI-GFS, gasto público por función","Excluye seguridad social autónoma; subestima el gasto efectivo"
"Costa Rica","CRI",1996,"Gasto público en salud","GFS_SALUD","Observado",NA,0.3172,"% del PIB","Gobierno central","CEPAL/FMI-GFS, gasto público por función","Excluye seguridad social autónoma; subestima el gasto efectivo"
"Costa Rica","CRI",1997,"Gasto público en salud","GFS_SALUD","Observado",NA,0.3002,"% del PIB","Gobierno central","CEPAL/FMI-GFS, gasto público por función","Excluye seguridad social autónoma; subestima el gasto efectivo"
"Costa Rica","CRI",1998,"Gasto público en salud","GFS_SALUD","Observado",NA,0.4568,"% del PIB","Gobierno central","CEPAL/FMI-GFS, gasto público por función","Excluye seguridad social autónoma; subestima el gasto efectivo"
"Costa Rica","CRI",1999,"Gasto público en salud","GFS_SALUD","Observado",NA,0.4308,"% del PIB","Gobierno central","CEPAL/FMI-GFS, gasto público por función","Excluye seguridad social autónoma; subestima el gasto efectivo"
"Costa Rica","CRI",2000,"Gasto público en salud","GFS_SALUD","Observado",NA,0.4558,"% del PIB","Gobierno central","CEPAL/FMI-GFS, gasto público por función","Excluye seguridad social autónoma; subestima el gasto efectivo"
"Costa Rica","CRI",2001,"Gasto público en salud","GFS_SALUD","Observado",NA,0.4734,"% del PIB","Gobierno central","CEPAL/FMI-GFS, gasto público por función","Excluye seguridad social autónoma; subestima el gasto efectivo"
"Costa Rica","CRI",2002,"Gasto público en salud","GFS_SALUD","Observado",NA,0.4422,"% del PIB","Gobierno central","CEPAL/FMI-GFS, gasto público por función","Excluye seguridad social autónoma; subestima el gasto efectivo"
"Costa Rica","CRI",2003,"Gasto público en salud","GFS_SALUD","Observado",NA,0.5279,"% del PIB","Gobierno central","CEPAL/FMI-GFS, gasto público por función","Excluye seguridad social autónoma; subestima el gasto efectivo"
"Costa Rica","CRI",2004,"Gasto público en salud","GFS_SALUD","Observado",NA,0.4149,"% del PIB","Gobierno central","CEPAL/FMI-GFS, gasto público por función","Excluye seguridad social autónoma; subestima el gasto efectivo"
"Costa Rica","CRI",2005,"Gasto público en salud","GFS_SALUD","Observado",NA,0.4066,"% del PIB","Gobierno central","CEPAL/FMI-GFS, gasto público por función","Excluye seguridad social autónoma; subestima el gasto efectivo"
"Costa Rica","CRI",2006,"Gasto público en salud","GFS_SALUD","Observado",NA,0.3876,"% del PIB","Gobierno central","CEPAL/FMI-GFS, gasto público por función","Excluye seguridad social autónoma; subestima el gasto efectivo"
"Costa Rica","CRI",2007,"Gasto público en salud","GFS_SALUD","Observado",NA,0.2962,"% del PIB","Gobierno central","CEPAL/FMI-GFS, gasto público por función","Excluye seguridad social autónoma; subestima el gasto efectivo"
"Costa Rica","CRI",2008,"Gasto público en salud","GFS_SALUD","Observado",NA,0.4663,"% del PIB","Gobierno central","CEPAL/FMI-GFS, gasto público por función","Excluye seguridad social autónoma; subestima el gasto efectivo"
"Costa Rica","CRI",2009,"Gasto público en salud","GFS_SALUD","Observado",NA,0.491,"% del PIB","Gobierno central","CEPAL/FMI-GFS, gasto público por función","Excluye seguridad social autónoma; subestima el gasto efectivo"
"Costa Rica","CRI",2010,"Gasto público en salud","GFS_SALUD","Observado",NA,0.5793,"% del PIB","Gobierno central","CEPAL/FMI-GFS, gasto público por función","Excluye seguridad social autónoma; subestima el gasto efectivo"
"Costa Rica","CRI",2011,"Gasto público en salud","GFS_SALUD","Observado",NA,0.5459,"% del PIB","Gobierno central","CEPAL/FMI-GFS, gasto público por función","Excluye seguridad social autónoma; subestima el gasto efectivo"
