RAMO_K,mdp_2026,mdp_2027,dif_nominal,dif_real,var_real_pct,estado,nivel,PP_K,PP_NUM,UR_K,F_K,FN_K,SF_K
18,0.0,9.6,9.6,9.6,inf,aparece,unidad_responsable,,,221,,,
21,135.9,145.4,9.6,4.2,2.9,continúa,unidad_responsable,,,W3S,,,
27,0.0,9.6,9.6,9.6,inf,aparece,unidad_responsable,,,200,,,
21,0.0,9.7,9.7,9.7,inf,aparece,unidad_responsable,,,713,,,
47,191.3,201.1,9.8,2.1,1.1,continúa,unidad_responsable,,,MDL,,,
05,0.0,9.8,9.8,9.8,inf,aparece,unidad_responsable,,,902,,,
21,269.5,279.3,9.9,-0.9,-0.3,continúa,unidad_responsable,,,417,,,
12,94.3,104.2,9.9,6.1,6.2,continúa,unidad_responsable,,,M00,,,
22,170.1,180.0,9.9,3.1,1.8,continúa,unidad_responsable,,,114,,,
18,0.0,10.0,10.0,10.0,inf,aparece,unidad_responsable,,,573,,,
14,27.8,38.0,10.2,9.1,31.3,continúa,unidad_responsable,,,PBJ,,,
18,0.0,10.2,10.2,10.2,inf,aparece,unidad_responsable,,,574,,,
38,24.6,34.9,10.4,9.4,36.8,continúa,unidad_responsable,,,330,,,
20,17.5,28.1,10.6,9.8,54.0,continúa,unidad_responsable,,,126,,,
14,30.0,40.6,10.6,9.4,30.1,continúa,unidad_responsable,,,620,,,
16,14.6,25.2,10.6,10.0,66.1,continúa,unidad_responsable,,,142,,,
27,0.0,10.7,10.7,10.7,inf,aparece,unidad_responsable,,,243,,,
38,212.6,223.3,10.7,2.2,1.0,continúa,unidad_responsable,,,90C,,,
20,45.1,55.9,10.7,8.9,19.0,continúa,unidad_responsable,,,410,,,
48,77.2,87.9,10.8,7.7,9.6,continúa,unidad_responsable,,,I00,,,
11,90.7,101.6,10.8,7.2,7.6,continúa,unidad_responsable,,,100,,,
38,217.2,228.1,10.9,2.2,1.0,continúa,unidad_responsable,,,90G,,,
49,20.0,31.0,11.0,10.2,49.2,continúa,unidad_responsable,,,310,,,
27,0.0,11.1,11.1,11.1,inf,aparece,unidad_responsable,,,242,,,
21,0.0,11.2,11.2,11.2,inf,aparece,unidad_responsable,,,813,,,
27,0.0,11.2,11.2,11.2,inf,aparece,unidad_responsable,,,253,,,
18,40.8,52.1,11.3,9.6,22.7,continúa,unidad_responsable,,,200,,,
16,26.8,38.1,11.3,10.3,36.8,continúa,unidad_responsable,,,116,,,
27,0.0,11.6,11.6,11.6,inf,aparece,unidad_responsable,,,244,,,
04,62.9,74.7,11.7,9.2,14.1,continúa,unidad_responsable,,,501,,,
16,13.5,25.3,11.8,11.2,79.9,continúa,unidad_responsable,,,137,,,
18,0.0,11.8,11.8,11.8,inf,aparece,unidad_responsable,,,122,,,
16,28.8,40.9,12.0,10.9,36.3,continúa,unidad_responsable,,,130,,,
08,0.0,12.1,12.1,12.1,inf,aparece,unidad_responsable,,,119,,,
11,121.6,133.8,12.1,7.3,5.8,continúa,unidad_responsable,,,313,,,
16,40.5,52.6,12.2,10.6,25.1,continúa,unidad_responsable,,,150,,,
38,244.1,256.4,12.3,2.5,1.0,continúa,unidad_responsable,,,90E,,,
48,139.8,152.1,12.3,6.7,4.6,continúa,unidad_responsable,,,MHL,,,
05,471.1,483.6,12.5,-6.3,-1.3,continúa,unidad_responsable,,,613,,,
16,55.3,68.0,12.7,10.5,18.3,continúa,unidad_responsable,,,132,,,
48,102.8,115.6,12.8,8.7,8.1,continúa,unidad_responsable,,,L6U,,,
47,253.8,266.7,12.9,2.8,1.1,continúa,unidad_responsable,,,EZN,,,
14,27.9,40.9,12.9,11.8,40.7,continúa,unidad_responsable,,,117,,,
47,399.4,412.3,12.9,-3.0,-0.7,continúa,unidad_responsable,,,AYN,,,
12,86.9,99.9,13.0,9.6,10.6,continúa,unidad_responsable,,,I00,,,
35,47.6,60.7,13.1,11.1,22.5,continúa,unidad_responsable,,,113,,,
55,0.0,13.1,13.1,13.1,inf,aparece,unidad_responsable,,,320,,,
27,0.0,13.1,13.1,13.1,inf,aparece,unidad_responsable,,,300,,,
06,48.4,61.5,13.1,11.2,22.2,continúa,unidad_responsable,,,500,,,
08,0.0,13.2,13.2,13.2,inf,aparece,unidad_responsable,,,924,,,
48,87.5,100.7,13.2,9.7,10.7,continúa,unidad_responsable,,,F00,,,
08,37.0,50.3,13.3,11.8,30.6,continúa,unidad_responsable,,,100,,,
35,37.9,51.2,13.3,11.8,29.8,continúa,unidad_responsable,,,123,,,
12,248.8,262.2,13.4,3.4,1.3,continúa,unidad_responsable,,,NCH,,,
27,0.0,13.4,13.4,13.4,inf,aparece,unidad_responsable,,,252,,,
10,31.9,45.3,13.4,12.1,36.6,continúa,unidad_responsable,,,700,,,
55,0.0,13.6,13.6,13.6,inf,aparece,unidad_responsable,,,310,,,
49,0.0,14.0,14.0,14.0,inf,aparece,unidad_responsable,,,230,,,
16,40.0,54.1,14.1,12.5,30.1,continúa,unidad_responsable,,,112,,,
13,43.8,57.9,14.1,12.4,27.1,continúa,unidad_responsable,,,411,,,
49,0.0,14.2,14.2,14.2,inf,aparece,unidad_responsable,,,701,,,
04,55.6,70.0,14.5,12.2,21.1,continúa,unidad_responsable,,,130,,,
09,0.0,14.5,14.5,14.5,inf,aparece,unidad_responsable,,,217,,,
27,0.0,14.5,14.5,14.5,inf,aparece,unidad_responsable,,,232,,,
14,22.6,37.2,14.6,13.7,58.0,continúa,unidad_responsable,,,630,,,
27,0.0,14.7,14.7,14.7,inf,aparece,unidad_responsable,,,231,,,
14,30.0,44.7,14.7,13.5,43.4,continúa,unidad_responsable,,,511,,,
49,19.1,34.1,14.9,14.2,71.1,continúa,unidad_responsable,,,630,,,
18,171.9,186.8,14.9,8.1,4.5,continúa,unidad_responsable,,,E00,,,
11,899.2,914.1,14.9,-21.0,-2.2,continúa,unidad_responsable,,,312,,,
06,36.8,51.7,14.9,13.5,35.2,continúa,unidad_responsable,,,700,,,
12,58.7,73.7,14.9,12.6,20.6,continúa,unidad_responsable,,,300,,,
54,46.1,61.0,14.9,13.1,27.4,continúa,unidad_responsable,,,120,,,
18,0.0,15.2,15.2,15.2,inf,aparece,unidad_responsable,,,123,,,
16,23.9,39.3,15.4,14.4,57.9,continúa,unidad_responsable,,,513,,,
12,94.4,109.8,15.5,11.7,11.9,continúa,unidad_responsable,,,510,,,
38,135.2,150.7,15.5,10.1,7.2,continúa,unidad_responsable,,,91K,,,
27,0.0,15.7,15.7,15.7,inf,aparece,unidad_responsable,,,434,,,
38,129.2,145.2,16.0,10.8,8.0,continúa,unidad_responsable,,,90K,,,
16,3.4,19.4,16.0,15.9,446.9,continúa,unidad_responsable,,,811,,,
11,241.5,257.7,16.2,6.5,2.6,continúa,unidad_responsable,,,414,,,
15,22.9,39.2,16.2,15.3,64.3,continúa,unidad_responsable,,,516,,,
48,23.1,39.5,16.4,15.5,64.3,continúa,unidad_responsable,,,110,,,
05,302.9,319.4,16.5,4.4,1.4,continúa,unidad_responsable,,,610,,,
11,0.0,16.6,16.6,16.6,inf,aparece,unidad_responsable,,,119,,,
36,80.6,97.2,16.6,13.4,15.9,continúa,unidad_responsable,,,E00,,,
38,326.2,343.0,16.8,3.8,1.1,continúa,unidad_responsable,,,90Y,,,
21,0.0,16.8,16.8,16.8,inf,aparece,unidad_responsable,,,814,,,
05,126.8,143.7,16.9,11.8,9.0,continúa,unidad_responsable,,,614,,,
13,0.0,16.9,16.9,16.9,inf,aparece,unidad_responsable,,,420,,,
18,0.0,17.0,17.0,17.0,inf,aparece,unidad_responsable,,,131,,,
10,165.4,182.5,17.1,10.5,6.1,continúa,unidad_responsable,,,511,,,
27,0.0,17.1,17.1,17.1,inf,aparece,unidad_responsable,,,210,,,
12,297.6,315.0,17.4,5.5,1.8,continúa,unidad_responsable,,,310,,,
27,10.4,27.8,17.4,17.0,157.0,continúa,unidad_responsable,,,400,,,
14,323.8,341.2,17.4,4.5,1.3,continúa,unidad_responsable,,,310,,,
16,41.0,58.4,17.4,15.8,37.0,continúa,unidad_responsable,,,615,,,
06,25.3,42.8,17.4,16.4,62.3,continúa,unidad_responsable,,,418,,,
05,0.0,17.4,17.4,17.4,inf,aparece,unidad_responsable,,,904,,,
27,0.0,17.5,17.5,17.5,inf,aparece,unidad_responsable,,,262,,,
27,0.0,18.0,18.0,18.0,inf,aparece,unidad_responsable,,,241,,,
49,0.0,18.0,18.0,18.0,inf,aparece,unidad_responsable,,,832,,,
18,161.3,179.3,18.1,11.6,6.9,continúa,unidad_responsable,,,A00,,,
11,56.3,74.5,18.2,15.9,27.2,continúa,unidad_responsable,,,171,,,
16,17.2,35.5,18.3,17.7,98.7,continúa,unidad_responsable,,,120,,,
27,0.0,18.4,18.4,18.4,inf,aparece,unidad_responsable,,,610,,,
27,0.0,18.7,18.7,18.7,inf,aparece,unidad_responsable,,,211,,,
49,26.5,45.3,18.8,17.8,64.4,continúa,unidad_responsable,,,620,,,
11,201.2,220.0,18.8,10.8,5.2,continúa,unidad_responsable,,,400,,,
11,157.7,176.6,18.8,12.5,7.6,continúa,unidad_responsable,,,710,,,
12,0.0,19.0,19.0,19.0,inf,aparece,unidad_responsable,,,616,,,
16,50.2,69.3,19.1,17.0,32.6,continúa,unidad_responsable,,,511,,,
08,263.7,282.8,19.1,8.5,3.1,continúa,unidad_responsable,,,I6L,,,
10,9.7,28.8,19.1,18.8,186.0,continúa,unidad_responsable,,,190,,,
18,17.6,36.8,19.2,18.5,101.3,continúa,unidad_responsable,,,412,,,
27,0.0,19.3,19.3,19.3,inf,aparece,unidad_responsable,,,433,,,
38,385.3,404.7,19.5,4.1,1.0,continúa,unidad_responsable,,,91C,,,
18,0.0,19.5,19.5,19.5,inf,aparece,unidad_responsable,,,414,,,
12,16.9,36.5,19.6,18.9,107.3,continúa,unidad_responsable,,,600,,,
49,0.0,19.6,19.6,19.6,inf,aparece,unidad_responsable,,,710,,,
27,0.0,19.8,19.8,19.8,inf,aparece,unidad_responsable,,,233,,,
18,27.1,47.1,19.9,18.8,66.8,continúa,unidad_responsable,,,411,,,
27,65.1,85.1,20.0,17.4,25.6,continúa,unidad_responsable,,,830,,,
16,41.9,62.0,20.1,18.4,42.2,continúa,unidad_responsable,,,616,,,
06,0.0,20.3,20.3,20.3,inf,aparece,unidad_responsable,,,300,,,
27,0.0,20.3,20.3,20.3,inf,aparece,unidad_responsable,,,212,,,
27,0.0,20.4,20.4,20.4,inf,aparece,unidad_responsable,,,263,,,
49,0.0,20.7,20.7,20.7,inf,aparece,unidad_responsable,,,610,,,
38,165.5,186.2,20.7,14.1,8.2,continúa,unidad_responsable,,,91W,,,
18,13.6,34.8,21.2,20.6,145.9,continúa,unidad_responsable,,,311,,,
49,30.7,51.9,21.3,20.0,62.8,continúa,unidad_responsable,,,380,,,
27,0.0,21.3,21.3,21.3,inf,aparece,unidad_responsable,,,261,,,
27,0.0,21.5,21.5,21.5,inf,aparece,unidad_responsable,,,432,,,
38,432.7,454.5,21.8,4.5,1.0,continúa,unidad_responsable,,,90M,,,
15,24.1,45.9,21.8,20.9,83.2,continúa,unidad_responsable,,,211,,,
22,32.0,53.9,21.8,20.6,61.7,continúa,unidad_responsable,,,122,,,
38,51.2,74.1,22.9,20.9,39.2,continúa,unidad_responsable,,,340,,,
38,357.7,380.8,23.1,8.7,2.4,continúa,unidad_responsable,,,91Q,,,
36,0.0,23.1,23.1,23.1,inf,aparece,unidad_responsable,,,280,,,
38,11.8,35.1,23.3,22.8,185.8,continúa,unidad_responsable,,,620,,,
49,0.0,23.3,23.3,23.3,inf,aparece,unidad_responsable,,,272,,,
16,61.8,85.3,23.4,20.9,32.6,continúa,unidad_responsable,,,109,,,
27,0.0,23.4,23.4,23.4,inf,aparece,unidad_responsable,,,251,,,
16,13.2,36.7,23.6,23.1,168.4,continúa,unidad_responsable,,,115,,,
16,24.5,48.4,23.9,22.9,89.7,continúa,unidad_responsable,,,111,,,
22,72.7,96.8,24.1,21.2,28.0,continúa,unidad_responsable,,,106,,,
49,0.0,24.2,24.2,24.2,inf,aparece,unidad_responsable,,,250,,,
08,0.0,24.6,24.6,24.6,inf,aparece,unidad_responsable,,,253,,,
16,13.6,38.4,24.8,24.2,171.1,continúa,unidad_responsable,,,500,,,
27,0.0,24.9,24.9,24.9,inf,aparece,unidad_responsable,,,224,,,
16,53.6,78.5,24.9,22.8,40.9,continúa,unidad_responsable,,,600,,,
27,0.0,25.0,25.0,25.0,inf,aparece,unidad_responsable,,,223,,,
27,0.0,25.2,25.2,25.2,inf,aparece,unidad_responsable,,,221,,,
08,0.0,25.2,25.2,25.2,inf,aparece,unidad_responsable,,,900,,,
38,218.6,243.9,25.3,16.5,7.3,continúa,unidad_responsable,,,90U,,,
27,0.0,25.3,25.3,25.3,inf,aparece,unidad_responsable,,,222,,,
04,121.4,146.7,25.3,20.4,16.2,continúa,unidad_responsable,,,813,,,
12,73.1,98.7,25.6,22.7,29.8,continúa,unidad_responsable,,,111,,,
22,38.8,64.4,25.6,24.1,59.7,continúa,unidad_responsable,,,105,,,
04,29.0,54.7,25.7,24.5,81.2,continúa,unidad_responsable,,,230,,,
16,23.5,49.4,25.9,24.9,102.0,continúa,unidad_responsable,,,100,,,
27,0.0,26.0,26.0,26.0,inf,aparece,unidad_responsable,,,800,,,
49,120.0,146.7,26.6,21.8,17.5,continúa,unidad_responsable,,,170,,,
35,96.3,123.1,26.7,22.9,22.8,continúa,unidad_responsable,,,125,,,
08,188.0,214.8,26.9,19.4,9.9,continúa,unidad_responsable,,,513,,,
38,207.1,234.0,26.9,18.6,8.6,continúa,unidad_responsable,,,90S,,,
22,183.5,210.6,27.1,19.7,10.3,continúa,unidad_responsable,,,107,,,
38,219.6,246.9,27.3,18.5,8.1,continúa,unidad_responsable,,,91S,,,
49,0.0,27.4,27.4,27.4,inf,aparece,unidad_responsable,,,389,,,
27,0.0,27.6,27.6,27.6,inf,aparece,unidad_responsable,,,530,,,
49,0.0,27.8,27.8,27.8,inf,aparece,unidad_responsable,,,366,,,
49,0.0,28.0,28.0,28.0,inf,aparece,unidad_responsable,,,361,,,
12,0.0,28.0,28.0,28.0,inf,aparece,unidad_responsable,,,317,,,
08,10.7,39.2,28.5,28.1,253.0,continúa,unidad_responsable,,,200,,,
05,0.0,28.5,28.5,28.5,inf,aparece,unidad_responsable,,,160,,,
49,19.4,48.0,28.6,27.8,137.7,continúa,unidad_responsable,,,430,,,
49,0.0,28.8,28.8,28.8,inf,aparece,unidad_responsable,,,181,,,
38,226.6,255.5,28.9,19.9,8.4,continúa,unidad_responsable,,,90I,,,
37,41.1,70.2,29.1,27.4,64.1,continúa,unidad_responsable,,,114,,,
11,427.9,457.0,29.1,12.0,2.7,continúa,unidad_responsable,,,L3P,,,
47,401.2,430.7,29.5,13.4,3.2,continúa,unidad_responsable,,,AYL,,,
49,0.0,29.6,29.6,29.6,inf,aparece,unidad_responsable,,,301,,,
13,100.3,130.0,29.7,25.7,24.6,continúa,unidad_responsable,,,AYH,,,
11,0.1,30.0,29.9,29.9,55452.4,continúa,unidad_responsable,,,170,,,
49,0.0,30.2,30.2,30.2,inf,aparece,unidad_responsable,,,391,,,
27,0.0,30.5,30.5,30.5,inf,aparece,unidad_responsable,,,214,,,
49,0.0,30.6,30.6,30.6,inf,aparece,unidad_responsable,,,392,,,
48,139.5,170.2,30.7,25.1,17.3,continúa,unidad_responsable,,,VZG,,,
16,55.8,86.9,31.1,28.8,49.7,continúa,unidad_responsable,,,617,,,
13,82.6,113.9,31.3,28.0,32.6,continúa,unidad_responsable,,,J4V,,,
27,0.0,31.7,31.7,31.7,inf,aparece,unidad_responsable,,,620,,,
36,0.0,31.7,31.7,31.7,inf,aparece,unidad_responsable,,,290,,,
11,883.2,915.0,31.8,-3.5,-0.4,continúa,unidad_responsable,,,515,,,
49,0.0,32.5,32.5,32.5,inf,aparece,unidad_responsable,,,363,,,
10,74.3,106.8,32.6,29.6,38.3,continúa,unidad_responsable,,,100,,,
12,11.1,43.9,32.7,32.3,278.5,continúa,unidad_responsable,,,615,,,
05,384.8,417.7,32.9,17.5,4.4,continúa,unidad_responsable,,,K00,,,
49,0.0,33.0,33.0,33.0,inf,aparece,unidad_responsable,,,182,,,
13,58.5,92.3,33.7,31.4,51.5,continúa,unidad_responsable,,,300,,,
11,96.5,130.3,33.8,30.0,29.9,continúa,unidad_responsable,,,311,,,
38,354.4,388.3,33.9,19.7,5.3,continúa,unidad_responsable,,,90W,,,
49,0.0,34.1,34.1,34.1,inf,aparece,unidad_responsable,,,720,,,
10,58.8,93.2,34.3,32.0,52.3,continúa,unidad_responsable,,,443,,,
08,442.3,477.0,34.7,17.0,3.7,continúa,unidad_responsable,,,RJL,,,
04,407.5,442.3,34.9,18.6,4.4,continúa,unidad_responsable,,,F00,,,
16,17.7,53.1,35.5,34.8,189.4,continúa,unidad_responsable,,,114,,,
49,0.0,35.9,35.9,35.9,inf,aparece,unidad_responsable,,,364,,,
49,0.0,35.9,35.9,35.9,inf,aparece,unidad_responsable,,,410,,,
10,64.5,101.0,36.5,33.9,50.5,continúa,unidad_responsable,,,470,,,
22,59.9,96.5,36.6,34.2,54.9,continúa,unidad_responsable,,,123,,,
18,1154.1,1190.7,36.7,-9.5,-0.8,continúa,unidad_responsable,,,211,,,
04,167.9,204.8,36.8,30.1,17.2,continúa,unidad_responsable,,,810,,,
13,30.8,67.8,37.0,35.8,111.8,continúa,unidad_responsable,,,114,,,
49,0.0,37.1,37.1,37.1,inf,aparece,unidad_responsable,,,378,,,
04,299.6,336.9,37.3,25.3,8.1,continúa,unidad_responsable,,,270,,,
11,551.3,588.8,37.5,15.4,2.7,continúa,unidad_responsable,,,B01,,,
11,0.0,37.6,37.6,37.6,1807343.7,continúa,unidad_responsable,,,112,,,
49,0.0,37.8,37.8,37.8,inf,aparece,unidad_responsable,,,383,,,
55,0.0,38.2,38.2,38.2,inf,aparece,unidad_responsable,,,330,,,
14,84.7,123.1,38.4,35.0,39.7,continúa,unidad_responsable,,,510,,,
20,270.9,309.3,38.4,27.6,9.8,continúa,unidad_responsable,,,412,,,
14,65.3,103.8,38.5,35.9,52.8,continúa,unidad_responsable,,,VUY,,,
16,159.3,198.2,38.9,32.6,19.7,continúa,unidad_responsable,,,RJJ,,,
38,441.2,480.5,39.4,21.7,4.7,continúa,unidad_responsable,,,91E,,,
14,55.5,95.1,39.6,37.4,64.8,continúa,unidad_responsable,,,100,,,
49,0.0,39.9,39.9,39.9,inf,aparece,unidad_responsable,,,384,,,
36,0.0,40.5,40.5,40.5,inf,aparece,unidad_responsable,,,270,,,
36,0.0,40.7,40.7,40.7,inf,aparece,unidad_responsable,,,260,,,
49,29.1,69.8,40.8,39.6,131.0,continúa,unidad_responsable,,,320,,,
49,0.0,41.1,41.1,41.1,inf,aparece,unidad_responsable,,,382,,,
13,0.0,41.5,41.5,41.5,inf,aparece,unidad_responsable,,,410,,,
36,34.4,75.9,41.5,40.1,112.2,continúa,unidad_responsable,,,100,,,
13,0.0,41.8,41.8,41.8,inf,aparece,unidad_responsable,,,423,,,
49,0.0,42.4,42.4,42.4,inf,aparece,unidad_responsable,,,387,,,
38,357.2,400.8,43.6,29.4,7.9,continúa,unidad_responsable,,,9ZU,,,
11,356.3,400.0,43.7,29.5,8.0,continúa,unidad_responsable,,,K00,,,
16,192.8,237.2,44.4,36.7,18.3,continúa,unidad_responsable,,,RJE,,,
49,0.0,44.6,44.6,44.6,inf,aparece,unidad_responsable,,,271,,,
49,0.0,44.8,44.8,44.8,inf,aparece,unidad_responsable,,,377,,,
05,0.0,44.8,44.8,44.8,inf,aparece,unidad_responsable,,,903,,,
02,0.0,45.2,45.2,45.2,inf,aparece,unidad_responsable,,,144,,,
14,167.9,213.2,45.3,38.6,22.1,continúa,unidad_responsable,,,A00,,,
36,0.0,45.7,45.7,45.7,inf,aparece,unidad_responsable,,,144,,,
12,74.9,120.8,45.9,42.9,55.0,continúa,unidad_responsable,,,511,,,
49,0.0,46.0,46.0,46.0,inf,aparece,unidad_responsable,,,373,,,
11,15.5,61.6,46.1,45.4,281.8,continúa,unidad_responsable,,,715,,,
22,165.6,211.7,46.2,39.5,23.0,continúa,unidad_responsable,,,103,,,
49,0.0,46.2,46.2,46.2,inf,aparece,unidad_responsable,,,372,,,
38,308.5,354.8,46.3,34.0,10.6,continúa,unidad_responsable,,,90Q,,,
20,81.9,128.6,46.6,43.4,50.9,continúa,unidad_responsable,,,411,,,
49,6.2,53.1,46.8,46.6,718.8,continúa,unidad_responsable,,,120,,,
05,4.6,52.2,47.6,47.4,990.1,continúa,unidad_responsable,,,313,,,
13,41.1,88.8,47.7,46.0,107.7,continúa,unidad_responsable,,,200,,,
49,0.0,47.8,47.8,47.8,inf,aparece,unidad_responsable,,,381,,,
38,411.8,459.8,47.9,31.5,7.3,continúa,unidad_responsable,,,91U,,,
08,0.0,48.0,48.0,48.0,inf,aparece,unidad_responsable,,,120,,,
27,0.0,49.6,49.6,49.6,inf,aparece,unidad_responsable,,,213,,,
20,171.1,221.0,49.8,43.0,24.1,continúa,unidad_responsable,,,L00,,,
22,112.0,163.2,51.2,46.7,40.1,continúa,unidad_responsable,,,124,,,
04,56.9,108.2,51.2,49.0,82.7,continúa,unidad_responsable,,,200,,,
36,0.0,52.5,52.5,52.5,inf,aparece,unidad_responsable,,,134,,,
49,0.0,52.6,52.6,52.6,inf,aparece,unidad_responsable,,,371,,,
12,502.2,554.9,52.7,32.6,6.3,continúa,unidad_responsable,,,M7F,,,
49,0.0,53.7,53.7,53.7,inf,aparece,unidad_responsable,,,365,,,
13,45.4,99.3,53.9,52.1,110.4,continúa,unidad_responsable,,,412,,,
06,0.0,54.2,54.2,54.2,inf,aparece,unidad_responsable,,,421,,,
16,18.0,72.3,54.3,53.6,285.9,continúa,unidad_responsable,,,416,,,
11,819.3,875.1,55.7,22.9,2.7,continúa,unidad_responsable,,,L8K,,,
16,353.5,409.9,56.5,42.3,11.5,continúa,unidad_responsable,,,G00,,,
18,31.7,88.9,57.2,55.9,169.5,continúa,unidad_responsable,,,112,,,
31,199.5,257.5,58.0,50.0,24.1,continúa,unidad_responsable,,,100,,,
12,557.5,616.1,58.5,36.2,6.3,continúa,unidad_responsable,,,NDY,,,
47,1171.5,1230.0,58.6,11.7,1.0,continúa,unidad_responsable,,,AYJ,,,
18,35.2,94.2,59.0,57.6,157.4,continúa,unidad_responsable,,,300,,,
49,0.0,59.1,59.1,59.1,inf,aparece,unidad_responsable,,,362,,,
22,229.2,288.3,59.1,50.0,21.0,continúa,unidad_responsable,,,102,,,
14,57.8,117.7,60.0,57.7,96.0,continúa,unidad_responsable,,,512,,,
11,889.8,950.3,60.5,24.9,2.7,continúa,unidad_responsable,,,L00,,,
12,576.2,636.7,60.5,37.5,6.2,continúa,unidad_responsable,,,K00,,,
49,0.0,61.1,61.1,61.1,inf,aparece,unidad_responsable,,,376,,,
49,0.0,61.4,61.4,61.4,inf,aparece,unidad_responsable,,,367,,,
36,0.0,61.9,61.9,61.9,inf,aparece,unidad_responsable,,,250,,,
36,1438.4,1501.4,63.0,5.5,0.4,continúa,unidad_responsable,,,G00,,,
49,109.6,173.9,64.2,59.8,52.5,continúa,unidad_responsable,,,140,,,
36,0.0,64.2,64.2,64.2,inf,aparece,unidad_responsable,,,400,,,
04,0.0,64.5,64.5,64.5,inf,aparece,unidad_responsable,,,532,,,
49,481.8,546.3,64.6,45.3,9.0,continúa,unidad_responsable,,,600,,,
18,496.6,561.2,64.6,44.7,8.7,continúa,unidad_responsable,,,T0Q,,,
04,0.0,64.9,64.9,64.9,inf,aparece,unidad_responsable,,,531,,,
38,475.3,540.8,65.5,46.5,9.4,continúa,unidad_responsable,,,9ZY,,,
49,78.2,143.9,65.7,62.5,76.8,continúa,unidad_responsable,,,160,,,
38,21.6,88.2,66.6,65.7,292.7,continúa,unidad_responsable,,,530,,,
20,282.5,349.2,66.7,55.4,18.9,continúa,unidad_responsable,,,V3A,,,
13,0.0,67.5,67.5,67.5,inf,aparece,unidad_responsable,,,422,,,
18,78.1,146.2,68.1,64.9,79.9,continúa,unidad_responsable,,,100,,,
36,4.4,72.6,68.2,68.0,1481.9,continúa,unidad_responsable,,,210,,,
49,33.6,102.1,68.4,67.1,191.7,continúa,unidad_responsable,,,920,,,
49,0.0,68.8,68.8,68.8,inf,aparece,unidad_responsable,,,385,,,
49,0.0,70.5,70.5,70.5,inf,aparece,unidad_responsable,,,390,,,
11,1074.2,1144.9,70.7,27.7,2.5,continúa,unidad_responsable,,,500,,,
04,11.3,82.3,71.0,70.5,597.9,continúa,unidad_responsable,,,500,,,
49,0.0,71.0,71.0,71.0,inf,aparece,unidad_responsable,,,368,,,
49,0.0,71.0,71.0,71.0,inf,aparece,unidad_responsable,,,386,,,
36,0.0,71.1,71.1,71.1,inf,aparece,unidad_responsable,,,281,,,
38,526.1,597.5,71.4,50.4,9.2,continúa,unidad_responsable,,,90O,,,
21,922.2,994.7,72.6,35.7,3.7,continúa,unidad_responsable,,,W3N,,,
08,3782.6,3855.1,72.6,-78.7,-2.0,continúa,unidad_responsable,,,A1I,,,
54,327.6,400.5,73.0,59.8,17.6,continúa,unidad_responsable,,,400,,,
49,0.0,75.0,75.0,75.0,inf,aparece,unidad_responsable,,,388,,,
04,39.6,115.6,76.1,74.5,181.0,continúa,unidad_responsable,,,900,,,
15,53.7,130.3,76.6,74.4,133.3,continúa,unidad_responsable,,,412,,,
08,0.0,76.7,76.7,76.7,inf,aparece,unidad_responsable,,,922,,,
11,1148.3,1226.4,78.1,32.2,2.7,continúa,unidad_responsable,,,A00,,,
27,0.0,79.2,79.2,79.2,inf,aparece,unidad_responsable,,,820,,,
38,620.4,700.5,80.1,55.3,8.6,continúa,unidad_responsable,,,9ZW,,,
49,0.0,80.8,80.8,80.8,inf,aparece,unidad_responsable,,,379,,,
11,0.0,81.1,81.1,81.1,inf,aparece,unidad_responsable,,,178,,,
13,57.5,141.3,83.8,81.5,136.2,continúa,unidad_responsable,,,117,,,
04,67.2,151.5,84.3,81.6,116.8,continúa,unidad_responsable,,,100,,,
36,0.0,84.4,84.4,84.4,inf,aparece,unidad_responsable,,,430,,,
22,78.2,162.7,84.6,81.4,100.2,continúa,unidad_responsable,,,118,,,
12,151.9,237.2,85.4,79.3,50.2,continúa,unidad_responsable,,,512,,,
08,1806.7,1892.8,86.2,13.9,0.7,continúa,unidad_responsable,,,IZC,,,
48,329.4,415.7,86.3,73.1,21.3,continúa,unidad_responsable,,,MDC,,,
11,211.7,300.0,88.3,79.9,36.3,continúa,unidad_responsable,,,MDE,,,
11,0.0,89.0,89.0,89.0,inf,aparece,unidad_responsable,,,109,,,
16,56.5,146.3,89.8,87.5,148.9,continúa,unidad_responsable,,,417,,,
12,857.7,947.8,90.1,55.8,6.2,continúa,unidad_responsable,,,M7K,,,
49,0.0,90.8,90.8,90.8,inf,aparece,unidad_responsable,,,375,,,
49,0.0,91.0,91.0,91.0,inf,aparece,unidad_responsable,,,374,,,
11,1343.7,1435.1,91.4,37.6,2.7,continúa,unidad_responsable,,,MGH,,,
01,2822.6,2914.0,91.4,-21.5,-0.7,continúa,unidad_responsable,,,101,,,
22,105.7,197.5,91.8,87.6,79.7,continúa,unidad_responsable,,,104,,,
49,0.0,92.9,92.9,92.9,inf,aparece,unidad_responsable,,,130,,,
08,42.7,135.7,93.0,91.3,205.5,continúa,unidad_responsable,,,117,,,
49,0.0,93.3,93.3,93.3,inf,aparece,unidad_responsable,,,931,,,
36,0.0,93.4,93.4,93.4,inf,aparece,unidad_responsable,,,420,,,
16,92.9,187.8,94.9,91.2,94.4,continúa,unidad_responsable,,,400,,,
