RAMO_K,mdp_2025,mdp_2026,dif_nominal,dif_real,var_real_pct,estado,nivel,NOMBRE_RAMO,NOMBRE_PP,NOMBRE_UR,PP_K,UR_K,F_K,FN_K,SF_K,NOMBRE_FN
23,84805.5,87768.8,2963.3,-1107.4,-1.2,continúa,programa,23 Provisiones Salariales y Económicas,129 Subsidios a las Tarifas Eléctricas,"411 Unidad de Diseño Presupuestario, Control y Seguimiento del Gasto",U129,,,,,
12,0.0,2990.7,2990.7,2990.7,inf,aparece,programa,12 Salud,029 Política en Salud Materna Sexual y Reproductiva,NDE Instituto Nacional de Perinatología Isidro Espinosa de los Reyes,P029,,,,,
11,0.0,3011.6,3011.6,3011.6,inf,aparece,programa,11 Educación Pública,008 Producción y distribución de libros y materiales educativos,311 Dirección General de Materiales Educativos,B008,,,,,
08,0.0,3072.0,3072.0,3072.0,inf,aparece,programa,08 Agricultura y Desarrollo Rural,"006 Adquisición, industrialización y comercialización de productos agroalimentarios","VST Leche para el Bienestar, S.A. de C.V.",B006,,,,,
09,0.0,3120.9,3120.9,3120.9,inf,aparece,programa,"09 Infraestructura, Comunicaciones y Transportes",004 Caminos artesanales,210 Dirección General de Carreteras,U004,,,,,
33,81220.5,84635.9,3415.4,-483.2,-0.6,continúa,programa,33 Aportaciones Federales para Entidades Federativas y Municipios,002 FASSA,"411 Unidad de Diseño Presupuestario, Control y Seguimiento del Gasto",I002,,,,,
55,0.0,3417.2,3417.2,3417.2,inf,aparece,programa,55 Agencia de Transformación Digital y Telecomunicaciones,083 Servicios de correo,J9E Servicio Postal Mexicano,E083,,,,,
07,0.0,3422.2,3422.2,3422.2,inf,aparece,programa,07 Defensa Nacional,"017 Servicios de dirección la infraestructura aeroportuaria, ferroviaria y de servicios auxiliares","H0C Grupo Aeroportuario, Ferroviario, de Servicios Auxiliares y Conexos, Olmeca-Maya-Mexica, S.A. de C.V.",E017,,,,,
06,0.0,3426.4,3426.4,3426.4,inf,aparece,programa,06 Hacienda y Crédito Público,012 Servicios de control de la operación aduanera,H00 Agencia Nacional de Aduanas de México,E012,,,,,
11,0.0,3513.6,3513.6,3513.6,inf,aparece,programa,11 Educación Pública,026 Diseño de la Política Educativa y Regulación de los Servicios,616 Dirección General del Bachillerato,P026,,,,,
13,0.0,3538.4,3538.4,3538.4,inf,aparece,programa,13 Marina,021 Administración y fomento de los servicios de salud,311 Dirección General de Recursos Humanos,A021,,,,,
56,0.0,3695.5,3695.5,3695.5,inf,aparece,programa,56 Servicios de Salud del Instituto Mexicano del Seguro Social para el Bienestar,200 Fortalecimiento a la atención médica,AYO Servicios de Salud del Instituto Mexicano del Seguro Social para el Bienestar (IMSS-BIENESTAR),U200,,,,,
09,0.0,3750.5,3750.5,3750.5,inf,aparece,programa,"09 Infraestructura, Comunicaciones y Transportes",019 Servicios de operación de aeropuertos,C00 Servicios a la Navegación en el Espacio Aéreo Mexicano,E019,,,,,
16,0.0,3814.0,3814.0,3814.0,inf,aparece,programa,16 Medio Ambiente y Recursos Naturales,"026 Infraestructura en materia hidroagrícola, tecnificación y protección ante inundaciones",B00 Comisión Nacional del Agua,K026,,,,,
16,0.0,3848.7,3848.7,3848.7,inf,aparece,programa,16 Medio Ambiente y Recursos Naturales,045 Servicios de operación y suministro hídrico,B00 Comisión Nacional del Agua,E045,,,,,
36,0.0,3863.4,3863.4,3863.4,inf,aparece,programa,36 Seguridad y Protección Ciudadana,049 Política de inteligencia para la Seguridad Nacional,F00 Centro Nacional de Inteligencia,P049,,,,,
GYN,0.0,3994.2,3994.2,3994.2,inf,aparece,programa,GYN Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,074 Servicios de estancias de bienestar y desarrollo infantil,GYN Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,074 ,,,,,
20,0.0,4000.0,4000.0,4000.0,inf,aparece,programa,20 Bienestar,317 Salud Casa por Casa,201 Unidad para la Atención de Grupos Prioritarios,S317,,,,,
12,0.0,4225.4,4225.4,4225.4,inf,aparece,programa,12 Salud,034 Servicios de protección y asistencia social integral,NHK Sistema Nacional para el Desarrollo Integral de la Familia,E034,,,,,
GYN,0.0,4306.2,4306.2,4306.2,inf,aparece,programa,GYN Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,006 Infraestructura integral para el derecho a la salud,GYN Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,006 ,,,,,
48,0.0,4311.0,4311.0,4311.0,inf,aparece,programa,48 Cultura,062 Servicios de desarrollo cultural,420 Dirección General de Tecnologías de la Información y Comunicaciones,E062,,,,,
28,48921.8,53396.3,4474.5,2126.3,4.1,continúa,programa,28 Participaciones a Entidades Federativas y Municipios,002 Fondo de Fomento Municipal,114 Unidad de Coordinación con Entidades Federativas,C002,,,,,
13,0.0,4477.4,4477.4,4477.4,inf,aparece,programa,13 Marina,"019 Adquisición, construcción, reparación y mantenimiento de unidades navales",312 Dirección General de Administración y Finanzas,A019,,,,,
36,0.0,4529.4,4529.4,4529.4,inf,aparece,programa,36 Seguridad y Protección Ciudadana,"054 Servicios de Policía Complementaria y de Protección, custodia, vigilancia y seguridad de personas, bienes e instalaciones",B00 Servicio de Protección Federal,E054,,,,,
08,0.0,4576.6,4576.6,4576.6,inf,aparece,programa,08 Agricultura y Desarrollo Rural,021 Aplicación de la Política Agropecuaria,811 Dirección General del Servicio de Información Agroalimentaria y Pesquera,P021,,,,,
12,0.0,4748.2,4748.2,4748.2,inf,aparece,programa,12 Salud,033 Servicios de vacunación,R00 Centro Nacional para la Salud de la Infancia y la Adolescencia,E033,,,,,
19,0.0,4800.0,4800.0,4800.0,inf,aparece,programa,19 Aportaciones a Seguridad Social,010 Cuota Social Seguro de Retiro ISSSTE,"411 Unidad de Diseño Presupuestario, Control y Seguimiento del Gasto",J010,,,,,
11,0.0,4826.1,4826.1,4826.1,inf,aparece,programa,11 Educación Pública,024 Servicios de desarrollo Cultural,A3Q Universidad Nacional Autónoma de México,E024,,,,,
23,0.0,4889.5,4889.5,4889.5,inf,aparece,programa,23 Provisiones Salariales y Económicas,031 Apoyo Federal para Pago de Adeudos de Suministro de Energía Eléctrica,"411 Unidad de Diseño Presupuestario, Control y Seguimiento del Gasto",R031,,,,,
11,0.0,4954.7,4954.7,4954.7,inf,aparece,programa,11 Educación Pública,030 Servicios de educación Básica Comunitaria,L6W Consejo Nacional de Fomento Educativo,E030,,,,,
05,0.0,5082.9,5082.9,5082.9,inf,aparece,programa,05 Relaciones Exteriores,015 Articulación de la política exterior,811 Dirección General para la Organización de las Naciones Unidas,P015,,,,,
19,146130.6,151218.0,5087.4,-1926.8,-1.3,continúa,programa,19 Aportaciones a Seguridad Social,001 Seguro de Enfermedad y Maternidad,GYR Instituto Mexicano del Seguro Social,T001,,,,,
23,0.0,5117.9,5117.9,5117.9,inf,aparece,programa,23 Provisiones Salariales y Económicas,029 FEIP,"411 Unidad de Diseño Presupuestario, Control y Seguimiento del Gasto",R029,,,,,
20,0.0,5460.3,5460.3,5460.3,inf,aparece,programa,20 Bienestar,041 Articulación de la Política de Bienestar,712 Dirección General de Padrones de Beneficiarios,P041,,,,,
33,68490.5,74754.9,6264.4,2976.8,4.1,continúa,programa,33 Aportaciones Federales para Entidades Federativas y Municipios,012 FAFEF,"411 Unidad de Diseño Presupuestario, Control y Seguimiento del Gasto",I012,,,,,
GYN,0.0,6420.6,6420.6,6420.6,inf,aparece,programa,GYN Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,072 Servicios de prevención y control de enfermedades,GYN Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,072 ,,,,,
38,0.0,6449.0,6449.0,6449.0,inf,aparece,programa,"38 Ciencia, Humanidades, Tecnología e Innovación","007 Investigación en ciencia, humanidades, tecnología e innovación","91W Instituto Potosino de Investigación Científica y Tecnológica, A.C.",Q007,,,,,
GYR,0.0,6769.2,6769.2,6769.2,inf,aparece,programa,GYR Instituto Mexicano del Seguro Social,069 Servicios de incorporación y recaudación,GYR Instituto Mexicano del Seguro Social,069 ,,,,,
08,0.0,6778.2,6778.2,6778.2,inf,aparece,programa,08 Agricultura y Desarrollo Rural,004 Desarrollo y aplicación de programas y proyectos educativos y de investigación en el sector agroalimentario,RJL Instituto Mexicano de Investigación en Pesca y Acuacultura Sustentables,Q004,,,,,
16,0.0,7297.8,7297.8,7297.8,inf,aparece,programa,16 Medio Ambiente y Recursos Naturales,015 Gestión integral y sustentable del agua,B00 Comisión Nacional del Agua,G015,,,,,
20,28961.4,36266.0,7304.6,5914.4,19.5,continúa,programa,20 Bienestar,286 Pensión para el Bienestar de las Personas con Discapacidad Permanente,201 Unidad para la Atención de Grupos Prioritarios,S286,,,,,
07,10720.8,18057.1,7336.3,6821.7,60.7,continúa,programa,07 Defensa Nacional,001 Actividades de apoyo administrativo,148 Comandancia de la Guardia Nacional,M001,,,,,
13,0.0,7677.7,7677.7,7677.7,inf,aparece,programa,13 Marina,015 Operación y desarrollo de los cuerpos de seguridad de las Fuerzas Armadas,121 Unidad de Policía Naval,A015,,,,,
12,0.0,9267.3,9267.3,9267.3,inf,aparece,programa,12 Salud,"008 Investigación, desarrollo tecnológico y formación en salud",610 Dirección General de Calidad y Educación en Salud,Q008,,,,,
19,0.0,9504.2,9504.2,9504.2,inf,aparece,programa,19 Aportaciones a Seguridad Social,"004 Cuota correspondiente de los Haberes, Haberes de Retiro y Pensiones",HXA Instituto de Seguridad Social para las Fuerzas Armadas Mexicanas,T004,,,,,
06,0.0,9516.8,9516.8,9516.8,inf,aparece,programa,06 Hacienda y Crédito Público,013 Servicios de recaudación de las contribuciones federales,E00 Servicio de Administración Tributaria,E013,,,,,
33,108743.4,118689.4,9946.0,4726.3,4.1,continúa,programa,33 Aportaciones Federales para Entidades Federativas y Municipios,004 FAIS Municipal y de las Demarcaciones Territoriales del Distrito Federal,"411 Unidad de Diseño Presupuestario, Control y Seguimiento del Gasto",I004,,,,,
TVV,0.0,11143.8,11143.8,11143.8,inf,aparece,programa,TVV Comisión Federal de Electricidad,032 Operación de infraestructura aplicable a telecomunicaciones,TVV Comisión Federal de Electricidad,032 ,,,,,
33,125352.3,136817.4,11465.1,5448.2,4.1,continúa,programa,33 Aportaciones Federales para Entidades Federativas y Municipios,005 FORTAMUN,"411 Unidad de Diseño Presupuestario, Control y Seguimiento del Gasto",I005,,,,,
23,0.0,11500.0,11500.0,11500.0,inf,aparece,programa,23 Provisiones Salariales y Económicas,013 Situaciones laborales supervenientes,"411 Unidad de Diseño Presupuestario, Control y Seguimiento del Gasto",R013,,,,,
TVV,0.0,11511.0,11511.0,11511.0,inf,aparece,programa,TVV Comisión Federal de Electricidad,"030 Coordinación, operación y recarga de la Coordinación Nuclear",TVV Comisión Federal de Electricidad,030 ,,,,,
GYR,0.0,12495.7,12495.7,12495.7,inf,aparece,programa,GYR Instituto Mexicano del Seguro Social,072 Servicios de prevención y control de enfermedades,GYR Instituto Mexicano del Seguro Social,072 ,,,,,
TVV,0.0,16547.8,16547.8,16547.8,inf,aparece,programa,TVV Comisión Federal de Electricidad,078 Servicios de operación y mantenimiento de la Red Nacional de Transmisión,TVV Comisión Federal de Electricidad,078 ,,,,,
07,0.0,16934.2,16934.2,16934.2,inf,aparece,programa,07 Defensa Nacional,"056 Servicios de operación para la prevención, investigación y persecución de delitos",148 Comandancia de la Guardia Nacional,E056,,,,,
16,0.0,16947.9,16947.9,16947.9,inf,aparece,programa,16 Medio Ambiente y Recursos Naturales,"027 Infraestructura en materia de agua potable, alcantarillado y saneamiento",B00 Comisión Nacional del Agua,K027,,,,,
GYR,0.0,17120.1,17120.1,17120.1,inf,aparece,programa,GYR Instituto Mexicano del Seguro Social,070 Servicios de guardería,GYR Instituto Mexicano del Seguro Social,070 ,,,,,
19,0.0,18131.3,18131.3,18131.3,inf,aparece,programa,19 Aportaciones a Seguridad Social,011 Apoyo para cubrir el gasto de operación del ISSSTE,GYN Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,R011,,,,,
TYY,0.0,18166.4,18166.4,18166.4,inf,aparece,programa,TYY Petróleos Mexicanos,076 Servicios médicos al personal de PEMEX,TYY Petróleos Mexicanos,076 ,,,,,
23,0.0,19430.1,19430.1,19430.1,inf,aparece,programa,23 Provisiones Salariales y Económicas,003 Fondo de Desastres Naturales (FONDEN),"411 Unidad de Diseño Presupuestario, Control y Seguimiento del Gasto",N003,,,,,
36,0.0,19459.3,19459.3,19459.3,inf,aparece,programa,36 Seguridad y Protección Ciudadana,004 Infraestructura en materia de seguridad pública,140 Unidad de Administración y Finanzas,K004,,,,,
07,0.0,19978.4,19978.4,19978.4,inf,aparece,programa,07 Defensa Nacional,015 Operación y desarrollo de los cuerpos de seguridad de las Fuerzas Armadas,145 Cuerpo de Policía Militar,A015,,,,,
13,0.0,20408.6,20408.6,20408.6,inf,aparece,programa,13 Marina,018 Emplear el Poder Naval de la Federación para salvaguardar la soberanía y seguridad nacionales,312 Dirección General de Administración y Finanzas,A018,,,,,
11,0.0,20431.3,20431.3,20431.3,inf,aparece,programa,11 Educación Pública,"007 Investigación en ciencia, humanidades, tecnología e innovación",600 Subsecretaría de Educación Media Superior,Q007,,,,,
19,9135.9,29859.2,20723.3,20284.8,211.9,continúa,programa,19 Aportaciones a Seguridad Social,005 Cuota Social Seguro de Salud ISSSTE,GYN Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,T005,,,,,
28,307427.1,329115.1,21688.0,6931.5,2.2,continúa,programa,28 Participaciones a Entidades Federativas y Municipios,003 Otros conceptos participables e incentivos económicos,114 Unidad de Coordinación con Entidades Federativas,C003,,,,,
13,0.0,22929.6,22929.6,22929.6,inf,aparece,programa,13 Marina,019 Infraestructura ferroviaria para transporte de carga y pasajeros,"J3L Ferrocarril del Istmo de Tehuantepec, S.A. de C.V.",K019,,,,,
33,477160.5,500367.1,23206.6,302.9,0.1,continúa,programa,33 Aportaciones Federales para Entidades Federativas y Municipios,013 FONE Servicios Personales,"411 Unidad de Diseño Presupuestario, Control y Seguimiento del Gasto",I013,,,,,
07,6437.5,30000.0,23562.5,23253.5,344.7,continúa,programa,07 Defensa Nacional,019 Infraestructura ferroviaria para el transporte de carga y pasajeros,"H0M Tren Maya, S.A. de C.V.",K019,,,,,
36,0.0,24804.3,24804.3,24804.3,inf,aparece,programa,36 Seguridad y Protección Ciudadana,055 Servicios de administración del Sistema Federal Penitenciario,D00 Prevención y Reinserción Social,E055,,,,,
30,45800.0,70855.7,25055.7,22857.3,47.6,continúa,programa,30 Adeudos de Ejercicios Fiscales Anteriores,001 Adeudos de Ejercicios Fiscales Anteriores (ADEFAS),"411 Unidad de Diseño Presupuestario, Control y Seguimiento del Gasto",H001,,,,,
GYN,46022.7,73841.1,27818.4,25609.3,53.1,continúa,programa,GYN Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,001 Actividades de apoyo a la función pública y buen gobierno,GYN Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,001 ,,,,,
19,2000.0,29936.4,27936.4,27840.4,1328.3,continúa,programa,19 Aportaciones a Seguridad Social,011 Previsiones para las pensiones en curso de pago de los Extrabajadores de Luz y Fuerza del Centro,"411 Unidad de Diseño Presupuestario, Control y Seguimiento del Gasto",J011,,,,,
23,0.0,28380.5,28380.5,28380.5,inf,aparece,programa,23 Provisiones Salariales y Económicas,032 Provisiones Salariales y Económicas,"411 Unidad de Diseño Presupuestario, Control y Seguimiento del Gasto",R032,,,,,
TVV,0.0,30500.0,30500.0,30500.0,inf,aparece,programa,TVV Comisión Federal de Electricidad,033 Operación de transporte de gas natural,TVV Comisión Federal de Electricidad,033 ,,,,,
GYR,0.0,32325.8,32325.8,32325.8,inf,aparece,programa,GYR Instituto Mexicano del Seguro Social,014 Rentas vitalicias Ley 1997,GYR Instituto Mexicano del Seguro Social,014 ,,,,,
12,0.0,32397.4,32397.4,32397.4,inf,aparece,programa,12 Salud,031 Servicios de atención a la salud,500 Unidad de Administración y Finanzas,E031,,,,,
GYR,0.0,34599.7,34599.7,34599.7,inf,aparece,programa,GYR Instituto Mexicano del Seguro Social,016 Pago de subsidios a los asegurados,GYR Instituto Mexicano del Seguro Social,016 ,,,,,
24,116106.1,151456.7,35350.7,29777.6,24.5,continúa,programa,24 Deuda Pública,005 Bonos,210 Unidad de Crédito Público y Asuntos Internacionales de Hacienda,D005,,,,,
07,2033.9,44673.4,42639.6,42541.9,1995.9,continúa,programa,07 Defensa Nacional,"001 Defensa de la Integridad, la Independencia, la Soberanía del Territorio Nacional",146 Comandancia del Ejército Mexicano,A001,,,,,
20,483427.6,526508.0,43080.4,19875.9,3.9,continúa,programa,20 Bienestar,176 Pensión para el Bienestar de las Personas Adultas Mayores,201 Unidad para la Atención de Grupos Prioritarios,S176,,,,,
